date,niftyOpen,niftyHigh,niftyLow,niftyClose,HDFCBANKOpen,HDFCBANKHigh,HDFCBANKLow,HDFCBANKClose,ratioOpen,ratioHigh,ratioLow,ratioClose,mean,std,+1std,-1std,bandTouch,bandTouch1,closeLowerBand,closeMidBand,closeUpperBand,closeAboveBelow
2012-02-24,5479.14990234375,5521.39990234375,5405.89990234375,5429.2998046875,263.6000061035156,267.70001220703125,257.67498779296875,262.32501220703125,0.048109654015992265,0.048484083192995436,0.04766551220847665,0.04831654571378568,0.047707359405989344,0.0005304573472766025,0.048237816753265945,0.04717690205871274,Upper,Upper,Above,Above,Above,Above
2012-02-27,5448.10009765625,5449.7998046875,5268.14990234375,5281.2001953125,263.45001220703125,265.7250061035156,256.07501220703125,257.79998779296875,0.048356309077427995,0.04875867291032587,0.04860814839249466,0.04881465921738537,0.047822309929653514,0.0005072101744975767,0.04832952010415109,0.04731509975515594,Upper,Upper,Above,Above,Above,Above
2012-02-28,5310.5,5391.10009765625,5306.4501953125,5375.5,259.625,266.70001220703125,256.6000061035156,265.25,0.04888899350343659,0.04947042484389736,0.048356245071363435,0.049344247046786346,0.04793537565124204,0.0005804679459078177,0.04851584359714986,0.04735490770533422,Upper,Upper,Above,Above,Above,Above
2012-02-29,5424.9501953125,5458.7998046875,5352.25,5385.2001953125,266.95001220703125,269.95001220703125,256.67498779296875,258.54998779296875,0.04920782727880026,0.0494522645756717,0.04795646462571232,0.04801121191706509,0.047969729553324486,0.0005624405702984782,0.048532170123622966,0.04740728898302601,Upper,Upper,Above,Above,Below,Below
2012-03-01,5366.0,5372.4501953125,5297.5,5339.75,258.5,261.1499938964844,252.6499938964844,257.0,0.04817368617219531,0.0486091046733834,0.047692306540157506,0.04812959408211995,0.04800236251606445,0.0005511643334882814,0.048553526849552726,0.04745119818257617,Upper,Upper,Above,Above,Below,Below
2012-03-02,5369.4501953125,5392.5498046875,5315.0498046875,5359.35009765625,257.0,262.5,253.875,259.375,0.04786337346500757,0.04867827085654742,0.04776530970153847,0.048396726333185404,0.048060199538984535,0.0005271204087133481,0.04858731994769788,0.04753307913027119,Upper,Upper,Above,Above,Below,Below
2012-03-05,5342.5498046875,5344.5,5265.7001953125,5280.35009765625,260.0,260.4750061035156,252.7749938964844,255.4750061035156,0.04866590102199489,0.04873702050772114,0.04800406109742128,0.04838220977372531,0.048102928836324534,0.000516200717058349,0.048619129553382885,0.04758672811926618,Upper,Upper,Above,Above,Below,Below
2012-03-06,5266.0,5382.0498046875,5206.39990234375,5222.39990234375,254.8999938964844,260.5,251.625,253.6999969482422,0.0484048602158155,0.04840163310512611,0.04832994098027827,0.048579197627968834,0.048164613618386955,0.0004941679188383216,0.048658781537225276,0.04767044569954863,,Upper,Above,Above,Below,Below
2012-03-07,5207.0498046875,5243.85009765625,5171.4501953125,5220.4501953125,253.4250030517578,259.0,248.7749938964844,257.82501220703125,0.048669594599156527,0.04939119066652203,0.04810546065434001,0.04938750539915795,0.04824745806392869,0.0005529672810156179,0.048800425344944304,0.047694490782913074,Upper,Upper,Above,Above,Above,Above
2012-03-09,5294.10009765625,5342.2998046875,5291.60009765625,5333.5498046875,261.0,263.5,259.82501220703125,261.6000061035156,0.04930016342447836,0.049323326962817944,0.04910140740267063,0.04904801036517988,0.04833195706370997,0.0005388430201947873,0.04887080008390476,0.04779311404351518,Upper,Upper,Above,Above,Above,Above
2012-03-12,5420.10009765625,5421.89990234375,5327.2998046875,5359.5498046875,267.0,267.25,258.5,259.4750061035156,0.04926108285628446,0.04929083989257614,0.04852364414943297,0.048413582401375756,0.04833894352548577,0.0005389558436986197,0.04887789936918439,0.04779998768178715,Upper,Upper,Above,Above,Below,Below
2012-03-13,5391.0498046875,5438.64990234375,5390.7998046875,5429.5,261.5,263.75,260.17498779296875,262.20001220703125,0.048506322418432606,0.04849549147966643,0.048262780518530286,0.048291741819141955,0.04834950583473632,0.0005356843173226313,0.04888519015205895,0.047813821517413695,,Upper,Above,Above,Below,Below
2012-03-14,5490.5498046875,5499.39990234375,5437.7998046875,5463.89990234375,264.04998779296875,265.0,260.7250061035156,264.1000061035156,0.04809172071757528,0.04818707580931904,0.04794678279232808,0.04833544003802658,0.048345449327054014,0.0005354568724221013,0.04888090619947612,0.04780999245463191,,Upper,Above,Above,Below,Below
2012-03-15,5462.5,5462.5,5362.2998046875,5380.5,264.0,265.0,254.5249938964844,255.3999938964844,0.04832951945080092,0.04851258581235698,0.04746564033476629,0.047467706327754745,0.048328254593910866,0.0005585268561512976,0.048886781450062165,0.04776972773775957,Lower,Lower,Below,Above,Below,Below
2012-03-16,5380.35009765625,5445.64990234375,5305.0,5317.89990234375,255.0,262.45001220703125,252.5,253.9250030517578,0.04739468535905894,0.04819443352281526,0.04759660697455231,0.04774911294209314,0.04830674970732955,0.0005726684763175498,0.048879418183647105,0.047734081231012,Lower,Lower,Above,Above,Below,Above
2012-03-19,5337.35009765625,5340.7001953125,5238.5498046875,5257.0498046875,255.0249938964844,255.0249938964844,247.5500030517578,249.4250030517578,0.04778120026424191,0.04775122822290573,0.04725544516733389,0.04744581320674489,0.04829559795336393,0.0005877181876607248,0.04888331614102466,0.047707879765703204,Lower,Lower,Below,Above,Below,Below
2012-03-20,5257.14990234375,5297.35009765625,5233.25,5274.85009765625,248.0,255.4250030517578,246.5,252.6999969482422,0.047173849824871134,0.04821750466610987,0.047102660870396024,0.047906574076962534,0.048317312697069605,0.0005632095946968935,0.048880522291766496,0.047754103102372714,Lower,Lower,Above,Above,Below,Above
2012-03-21,5267.2001953125,5372.35009765625,5256.0,5364.9501953125,251.5,258.92498779296875,251.5,257.82501220703125,0.047748327512559766,0.04819585155217784,0.04785007610350076,0.04805729835708444,0.0483479831977094,0.0005287930481861925,0.04887677624589559,0.04781919014952321,,Lower,Above,Above,Below,Above
2012-03-22,5361.10009765625,5385.9501953125,5205.64990234375,5228.4501953125,256.95001220703125,261.20001220703125,250.0500030517578,252.125,0.04792859814711609,0.04849655171976132,0.04803434878307458,0.048221746517933636,0.048345736208894284,0.0005292519647688757,0.04887498817366316,0.04781648424412541,,Lower,Above,Above,Below,Above
2012-03-23,5255.64990234375,5312.0,5220.0,5278.2001953125,254.75,259.375,250.4750061035156,256.9750061035156,0.0484716457019701,0.048828125,0.047983717644351644,0.04868610446639211,0.04834925138149348,0.0005313693147643393,0.048880620696257815,0.04781788206672914,,Lower,Above,Above,Below,Above
2012-03-26,5274.35009765625,5274.9501953125,5174.89990234375,5184.25,256.75,258.25,252.8249969482422,255.8249969482422,0.048678983238919116,0.04895780821390309,0.04885601687362801,0.049346577990691455,0.04840075299533877,0.000576069075030805,0.048976822070369574,0.04782468392030796,Upper,Upper,Above,Above,Above,Above
2012-03-27,5242.9501953125,5277.9501953125,5184.64990234375,5243.14990234375,257.5,260.8999938964844,256.0,259.42498779296875,0.04911356972839831,0.0494320681783237,0.04937652586421964,0.049478842418181235,0.04843396215537856,0.0006187490555746135,0.04905271121095318,0.047815213099803945,Upper,Upper,Above,Above,Above,Above
2012-03-28,5231.7001953125,5236.5498046875,5169.60009765625,5194.75,259.25,259.25,255.0249938964844,256.7250061035156,0.04955368050949916,0.049507788461771576,0.04933166764912928,0.04942008876336987,0.04843775424120774,0.0006248240588938656,0.049062578300101606,0.047812930182313876,Upper,Upper,Above,Above,Above,Above
2012-03-29,5145.9501953125,5194.2998046875,5135.9501953125,5178.85009765625,254.0,257.04998779296875,252.5,255.0500030517578,0.04935920293814178,0.0494869371153738,0.04916324933027052,0.049248384919884765,0.04849961289134872,0.0006413944872763599,0.04914100737862508,0.04785821840407236,Upper,Upper,Above,Above,Above,Above
2012-03-30,5206.60009765625,5307.10009765625,5203.64990234375,5295.5498046875,256.0,261.92498779296875,254.875,259.92498779296875,0.049168362309069666,0.04935369278386919,0.048980043773737166,0.049083664091477165,0.048547316391816586,0.0006478726435891326,0.04919518903540572,0.04789944374822745,Upper,Upper,Above,Above,Below,Below
2012-04-02,5296.35009765625,5331.5498046875,5278.7998046875,5317.89990234375,259.0,264.9750061035156,258.04998779296875,264.17498779296875,0.048901601145024974,0.049699433712604456,0.04888421560594588,0.04967656267402463,0.04861130820885854,0.0006937943359400647,0.049305102544798605,0.047917513872918475,Upper,Upper,Above,Above,Above,Above
2012-04-03,5353.2001953125,5378.75,5344.4501953125,5358.5,266.5,268.20001220703125,264.0,265.1000061035156,0.049783305364398525,0.04986288862784685,0.04939703624360624,0.04947280136297763,0.04866583778832116,0.000717300344198336,0.049383138132519495,0.04794853744412283,Upper,Upper,Above,Above,Above,Above
2012-04-04,5328.64990234375,5338.39990234375,5305.2998046875,5322.89990234375,262.625,264.5,262.20001220703125,263.2749938964844,0.04928546720333178,0.04954668155974508,0.0494222799577442,0.04946081999035161,0.048709918906440296,0.0007384729327834009,0.0494483918392237,0.04797144597365689,Upper,Upper,Above,Above,Above,Above
2012-04-09,5282.5,5287.89990234375,5228.0,5234.39990234375,261.875,263.1499938964844,260.0,260.875,0.0495740653099858,0.049764556583200205,0.04973221117061974,0.04983856886501753,0.04873247207973328,0.0007666076172604091,0.04949907969699369,0.04796586446247287,Upper,Upper,Above,Above,Above,Above
2012-04-10,5254.10009765625,5255.7998046875,5211.85009765625,5243.60009765625,261.70001220703125,263.0,257.92498779296875,262.42498779296875,0.0498087222060673,0.050039957717841095,0.04948818230765246,0.050046720364938915,0.04878240757972123,0.000818981093554489,0.049601388673275716,0.04796342648616674,Upper,Upper,Above,Above,Above,Above
2012-04-11,5209.4501953125,5263.64990234375,5190.7998046875,5226.85009765625,260.92498779296875,265.4750061035156,258.54998779296875,263.2250061035156,0.05008685715581865,0.050435536372832726,0.04980927747579241,0.05036015978754532,0.04887973644902971,0.0008857848866070959,0.0497655213356368,0.047993951562422615,Upper,Upper,Above,Above,Above,Above
2012-04-12,5246.75,5290.60009765625,5246.75,5276.85009765625,262.5,267.25,262.1499938964844,265.20001220703125,0.05003097155381903,0.05051411844913254,0.049964262428452734,0.0502572571323983,0.04897801221469252,0.0009252693908572219,0.04990328160554974,0.0480527428238353,Upper,Upper,Above,Above,Above,Above
2012-04-13,5255.7001953125,5306.75,5185.39990234375,5207.4501953125,268.20001220703125,268.875,261.95001220703125,264.67498779296875,0.051030310375435005,0.0506666038535827,0.05051683903658663,0.05082621587647956,0.04910255100661517,0.0009989232367861585,0.05010147424340133,0.04810362776982901,Upper,Upper,Above,Above,Above,Above
2012-04-16,5190.60009765625,5233.5,5183.5,5226.2001953125,264.45001220703125,265.5,262.04998779296875,264.875,0.0509478686917993,0.05073086844368014,0.05055464219021293,0.050682138092905914,0.04926327259487274,0.000980463227990059,0.050243735822862796,0.04828280936688268,Upper,Upper,Above,Above,Above,Above
2012-04-17,5266.60009765625,5298.2001953125,5208.35009765625,5289.7001953125,266.0,267.95001220703125,260.54998779296875,265.125,0.05050696750611001,0.050573780213910347,0.05002543663687582,0.05012098799756972,0.04938186634764656,0.0009298149612564843,0.050311681308903046,0.048452051386390076,Upper,Upper,Above,Above,Below,Below
2012-04-18,5320.7001953125,5342.0,5293.4501953125,5300.0,266.5,269.95001220703125,266.5,268.82501220703125,0.050087392677148894,0.05053351033452476,0.05034523612520116,0.05072170041642099,0.049545660708130365,0.0008564566876405144,0.05040211739577088,0.04868920402048985,Upper,Upper,Above,Above,Above,Above
2012-04-19,5320.60009765625,5342.4501953125,5291.2998046875,5332.39990234375,270.0,277.79998779296875,268.6000061035156,277.0249938964844,0.05074615551710723,0.05199861068180144,0.050762575551959094,0.051951278780633756,0.04974789594331393,0.0009239290989420639,0.050671825042255994,0.04882396684437186,Upper,Upper,Above,Above,Above,Above
2012-04-20,5313.9501953125,5336.14990234375,5245.4501953125,5290.85009765625,276.125,279.0,273.2250061035156,275.54998779296875,0.0519622860303759,0.05228488800088942,0.05208799930036093,0.05208047529357,0.049949054790138205,0.0009731328467520904,0.0509221876368903,0.04897592194338611,Upper,Upper,Above,Above,Above,Above
2012-04-23,5277.39990234375,5310.5498046875,5187.14990234375,5200.60009765625,275.9750061035156,278.0,271.6499938964844,272.67498779296875,0.05229374525530123,0.052348628715357455,0.05236979825351541,0.052431446885495954,0.050159539808516326,0.001033271783673091,0.05119281159218942,0.04912626802484323,Upper,Upper,Above,Above,Above,Above
2012-04-24,5215.89990234375,5232.35009765625,5180.35009765625,5222.64990234375,273.04998779296875,273.25,269.70001220703125,270.92498779296875,0.05234954521851052,0.05222318745880519,0.05206212072984254,0.05187500461621728,0.05031898481600757,0.0010399573521247118,0.051358942168132284,0.04927902746388286,Upper,Upper,Above,Above,Above,Above
2012-04-25,5222.2001953125,5236.10009765625,5160.64990234375,5202.0,272.0,274.75,269.0,273.32501220703125,0.0520853260746591,0.0524722589094471,0.052125217771085676,0.05254229377297794,0.0504787706051219,0.001124736514330361,0.05160350711945227,0.04935403409079154,Upper,Upper,Above,Above,Above,Above
2012-04-26,5214.75,5215.60009765625,5179.0498046875,5189.0,272.5,274.9750061035156,269.5,270.25,0.0522556210748358,0.052721642947104394,0.05203657237589771,0.05208132588167277,0.05060889477829648,0.0011531488545253063,0.05176204363282178,0.04945574592377117,Upper,Upper,Above,Above,Above,Above
2012-04-27,5189.0,5223.0498046875,5154.2998046875,5190.60009765625,271.0,273.0,267.1000061035156,270.57501220703125,0.05222586240123338,0.05226831261593414,0.051820812957097596,0.052127886393946235,0.0507442846598253,0.001165123908478326,0.051909408568303624,0.049579160751346975,Upper,Upper,Above,Above,Above,Above
2012-04-30,5201.4501953125,5262.14990234375,5201.4501953125,5248.14990234375,271.8999938964844,274.5,270.17498779296875,271.25,0.05227388203034573,0.05216499056359803,0.05194224257620462,0.051684880395444416,0.05086610943360328,0.0011272448833990656,0.05199335431700235,0.04973886455020421,Upper,Upper,Above,Above,Below,Below
2012-05-02,5254.2998046875,5279.60009765625,5226.4501953125,5239.14990234375,270.3500061035156,275.5,270.3500061035156,274.95001220703125,0.051453098634061424,0.052181982518392164,0.051727271092334756,0.05247989031274549,0.051035920744666695,0.0011000813179692587,0.05213600206263595,0.04993583942669744,Upper,Upper,Above,Above,Above,Above
2012-05-03,5211.2001953125,5217.2998046875,5180.64990234375,5188.39990234375,272.75,279.0,272.7250061035156,277.0249938964844,0.052339190546803395,0.053475937830778204,0.052643010287210024,0.05339314607791589,0.05122174991486126,0.0011700518772651625,0.05239180179212642,0.0500516980375961,Upper,Upper,Above,Above,Above,Above
2012-05-04,5166.64990234375,5177.2001953125,5070.60009765625,5086.85009765625,275.6000061035156,276.8500061035156,267.32501220703125,268.75,0.053342109744748734,0.0534748504325135,0.05272058672712035,0.0528323018843873,0.05138972494093175,0.001146669110627635,0.05253639405155938,0.05024305583030411,Upper,Upper,Above,Above,Above,Above
2012-05-07,5017.7998046875,5124.75,4988.0,5114.14990234375,265.95001220703125,267.2749938964844,258.20001220703125,266.125,0.053001319813235186,0.05215376240723633,0.051764236609268495,0.05203699638879147,0.05151853376085373,0.0010600050325881517,0.05257853879344188,0.05045852872826558,,Upper,Above,Above,Below,Below
2012-05-08,5114.7001953125,5119.9501953125,4983.60009765625,4999.9501953125,266.45001220703125,268.20001220703125,256.625,257.67498779296875,0.05209494242716832,0.052383324441823295,0.05149389898292377,0.05153551090059686,0.0516033808626327,0.000983619210433916,0.05258700007306662,0.05061976165219878,,Upper,Above,Above,Below,Below
2012-05-09,4967.89990234375,5016.25,4956.4501953125,4974.7998046875,256.8500061035156,261.29998779296875,252.6999969482422,256.32501220703125,0.05170192861219672,0.05209070277457638,0.050984068635901963,0.051524688886075226,0.05167727928868952,0.0009135359079215516,0.052590815196611074,0.05076374338076797,,Upper,Above,Above,Below,Below
2012-05-10,4984.14990234375,5039.2998046875,4950.2998046875,4965.7001953125,255.5249938964844,261.45001220703125,255.0,258.75,0.05126751781207988,0.051882210295135324,0.05151203160635591,0.0521074551065837,0.05176464405464144,0.0008631034777747055,0.05262774753241615,0.05090154057686674,,Upper,Above,Above,Below,Below
2012-05-11,4938.85009765625,4976.25,4906.14990234375,4928.89990234375,256.625,260.0,254.1000061035156,255.2749938964844,0.05196047560175644,0.052248178849535296,0.051792140713460014,0.051791474559079224,0.05184135492597548,0.0007868932262415311,0.05262824815221701,0.051054461699733954,,Upper,Above,Above,Below,Below
2012-05-14,4934.35009765625,4957.2001953125,4874.5,4907.7998046875,255.375,255.8999938964844,247.0249938964844,250.2749938964844,0.05175453604747253,0.051621880056097386,0.050676991259920895,0.0509953551197104,0.05184981188813703,0.0007762458922274681,0.0526260577803645,0.051073565995909564,Lower,Lower,Below,Above,Below,Below
2012-05-15,4869.85009765625,4955.2001953125,4868.5498046875,4942.7998046875,248.0,252.2250061035156,248.0,249.5500030517578,0.050925592169532456,0.0509010728450718,0.050939193383874294,0.05048758050348252,0.051840084008665854,0.0007926941282835304,0.05263277813694939,0.05104738988038232,Lower,Lower,Below,Above,Below,Below
2012-05-16,4875.2998046875,4882.25,4837.0498046875,4858.25,247.0,249.3500061035156,243.0,247.6000061035156,0.05066355093947548,0.0510727648325087,0.050237233398860805,0.05096485485586695,0.05188227735158072,0.0007150283413633776,0.052597305692944095,0.051167249010217346,Lower,Lower,Below,Above,Below,Below
2012-05-17,4878.60009765625,4922.25,4850.2001953125,4870.2001953125,248.5,253.25,247.5,248.8999938964844,0.05093674312829678,0.05145004825029204,0.05102882149879042,0.051106727426943804,0.05190152870210686,0.0006867609567781662,0.052588289658885026,0.051214767745328696,Lower,Lower,Below,Above,Below,Below
2012-05-18,4796.39990234375,4908.5,4788.9501953125,4891.4501953125,244.8999938964844,251.9499969482422,244.5,250.2749938964844,0.051059127446152805,0.05132932605648206,0.051055030858186926,0.051165806438410455,0.05186225508499569,0.0007059571875459359,0.052568212272541624,0.05115629789744975,Lower,Lower,Above,Above,Below,Above
2012-05-22,4954.7001953125,4956.35009765625,4849.89990234375,4860.5,251.8999938964844,252.5,243.4750061035156,244.625,0.050840612744803365,0.05094474664318038,0.05020206829131762,0.0503291842403045,0.051774690532332426,0.0007819836651967762,0.052556674197529206,0.05099270686713565,Lower,Lower,Below,Above,Below,Below
2012-05-23,4843.0,4853.75,4803.9501953125,4835.64990234375,245.0,246.4499969482422,241.1000061035156,243.6000061035156,0.05058847821598183,0.05077517320592165,0.05018786546512726,0.05037585661142408,0.05167191101862882,0.0008250232998999161,0.05249693431852874,0.0508468877187289,Lower,Lower,Below,Above,Below,Below
2012-05-24,4863.39990234375,4931.89990234375,4830.14990234375,4921.39990234375,246.5,251.3500061035156,242.5,249.8500061035156,0.05068470719037678,0.05096413371732634,0.050205481176128906,0.05076807637284829,0.05161656460646038,0.0008475044174053658,0.052464069023865745,0.05076906018905501,Lower,Lower,Below,Above,Below,Below
2012-05-25,4905.9501953125,4935.7998046875,4889.35009765625,4920.39990234375,249.8999938964844,251.5749969482422,247.8000030517578,250.0,0.05093814326432766,0.05096944910717872,0.05068158305344973,0.05080887833546145,0.05152989383458455,0.0008364133069739322,0.05236630714155848,0.050693480527610614,Lower,Lower,Above,Above,Below,Above
2012-05-28,4931.7001953125,4994.9501953125,4931.2998046875,4985.64990234375,250.6000061035156,255.3000030517578,250.0,254.375,0.050814120116568884,0.051111621351368736,0.050696572891869164,0.051021432507809765,0.0514768991658914,0.0008332069971422726,0.05231010616303367,0.05064369216874912,,Lower,Above,Above,Below,Above
2012-05-29,5005.35009765625,5020.14990234375,4982.14990234375,4990.10009765625,255.0749969482422,255.9750061035156,251.0500030517578,252.4750061035156,0.05096047069068771,0.050989514473264816,0.05038989351437549,0.05059517868631494,0.05140026378050984,0.0008406335671075834,0.05224089734761742,0.050559630213402255,Lower,Lower,Above,Above,Below,Above
2012-05-30,4964.25,4982.25,4944.89990234375,4950.75,250.0249938964844,252.6999969482422,248.2749938964844,250.3249969482422,0.0503651093108696,0.05072005558698223,0.05020829517273114,0.05056304538670751,0.051344172030072986,0.0008578931788765422,0.05220206520894953,0.05048627885119644,Lower,Lower,Above,Above,Below,Above
2012-05-31,4896.10009765625,4924.25,4894.4501953125,4924.25,248.0,254.4499969482422,247.6750030517578,253.1000061035156,0.05065255919067442,0.05167284296050001,0.05060323287975439,0.05139869139534256,0.051290112084202845,0.0008155818139456351,0.05210569389814848,0.05047453027025721,,Lower,Above,Above,Below,Above
2012-06-01,4910.85009765625,4925.0,4831.75,4841.60009765625,252.0,253.5749969482422,245.0,245.1999969482422,0.05131494445743098,0.0514873090250238,0.05070626584570807,0.0506444134175683,0.05115267545118546,0.0006591341384532633,0.05181180958963872,0.0504935413127322,,Lower,Above,Above,Below,Above
2012-06-04,4797.2998046875,4858.2998046875,4770.35009765625,4848.14990234375,244.0,249.25,242.5249938964844,247.8249969482422,0.05086194524711268,0.05130395612051621,0.050840082788816875,0.05111743694815123,0.05106693220437366,0.0005275443182443043,0.05159447652261796,0.050539387886129356,,Lower,Above,Above,Below,Above
2012-06-05,4869.4501953125,4898.9501953125,4847.7001953125,4863.2998046875,250.0,252.4499969482422,249.2250061035156,250.75,0.05134049840794318,0.05153144793955976,0.0514109775898486,0.05155964264393369,0.051043064517130775,0.0004908694151572636,0.051533933932288035,0.050552195101973514,Upper,Upper,Above,Above,Above,Above
2012-06-06,4886.64990234375,5010.4501953125,4886.14990234375,4997.10009765625,252.4250030517578,261.5,251.75,259.95001220703125,0.05165604413991044,0.052190918940706155,0.05152318390380175,0.052020173125800206,0.05106729762839094,0.0005270871190809472,0.05159438474747189,0.05054021050930999,Upper,Upper,Above,Above,Above,Above
2012-06-07,5035.35009765625,5059.64990234375,5007.75,5049.64990234375,262.1000061035156,269.75,261.5,268.8999938964844,0.05205199261626565,0.05331396543366477,0.052219060456292744,0.05325121525190822,0.05115362394668259,0.0007141369671821994,0.05186776091386479,0.05043948697950039,Upper,Upper,Above,Above,Above,Above
2012-06-08,5044.25,5084.4501953125,4994.7998046875,5068.35009765625,270.45001220703125,271.375,265.4750061035156,269.54998779296875,0.053615505220207416,0.05337351917621071,0.053150279587657084,0.05318298511336389,0.0512074004470216,0.0008220806457266705,0.05202948109274827,0.05038531980129493,Upper,Upper,Above,Above,Above,Above
